debate_id,date,file_name,major_heading_text,colnum,time,url
uk.org.publicwhip/debate/2022-12-19b.56.0,2022-12-19,debates2022-12-19b.xml,Alcohol Duty,56,17:04:00,""
uk.org.publicwhip/debate/2022-12-20a.113.1,2022-12-20,debates2022-12-20a.xml,Treasury,113,"",""
uk.org.publicwhip/debate/2019-03-13b.480.2,2019-03-13,debates2019-03-13b.xml,DELEGATED LEGISLATION,480,20:21:00,""
uk.org.publicwhip/debate/2019-03-18c.751.1,2019-03-18,debates2019-03-18c.xml,WORK AND PENSIONS,751,"",""
uk.org.publicwhip/debate/2019-03-26c.209.0,2019-03-26,debates2019-03-26c.xml,HEALTHCARE (INTERNATIONAL ARRANGEMENTS) BILL (CHANGED TO HEALTHCARE (EUROPEAN ECONOMIC AREA AND SWITZERLAND ARRANGEMENTS) BILL),209,13:55:00,""
uk.org.publicwhip/debate/2019-04-01b.879.0,2019-04-01,debates2019-04-01b.xml,EU: WITHDRAWAL AND FUTURE  RELATIONSHIP (VOTES),879,20:33:00,""
uk.org.publicwhip/debate/2019-04-10b.331.3,2019-04-10,debates2019-04-10b.xml,VOTER ID PILOTS,331,"",""
uk.org.publicwhip/debate/2019-04-10b.343.0,2019-04-10,debates2019-04-10b.xml,PARENTAL RIGHTS (RAPISTS) AND FAMILY COURTS,343,13:21:00,""
uk.org.publicwhip/debate/2019-04-23a.670.3,2019-04-23,debates2019-04-23a.xml,CLIMATE CHANGE POLICY,670,18:55:00,""
uk.org.publicwhip/debate/2019-04-24b.725.1,2019-04-24,debates2019-04-24b.xml,CABINET OFFICE AND THE CHANCELLOR OF THE DUCHY OF LANCASTER,725,"",""
uk.org.publicwhip/debate/2019-05-08a.544.3,2019-05-08,debates2019-05-08a.xml,PRIME MINISTER,544,"",""
uk.org.publicwhip/debate/2019-05-09b.669.0,2019-05-09,debates2019-05-09b.xml,BUSINESS OF THE HOUSE,669,10:36:00,""
uk.org.publicwhip/debate/2019-05-13a.1.1,2019-05-13,debates2019-05-13a.xml,WORK AND PENSIONS,1,"",""
uk.org.publicwhip/debate/2019-05-13a.24.7,2019-05-13,debates2019-05-13a.xml,TESSA JOWELL BRAIN CANCER MISSION,24,"",""
uk.org.publicwhip/debate/2019-05-13a.57.5,2019-05-13,debates2019-05-13a.xml,DELEGATED LEGISLATION,57,17:21:00,""
uk.org.publicwhip/debate/2019-05-16b.446.1,2019-05-16,debates2019-05-16b.xml,"INTERNATIONAL DAY AGAINST HOMOPHOBIA, BIPHOBIA AND TRANSPHOBIA",446,15:31:00,""
uk.org.publicwhip/debate/2019-05-21a.593.1,2019-05-21,debates2019-05-21a.xml,TREASURY,593,"",""
uk.org.publicwhip/debate/2019-05-21a.617.0,2019-05-21,debates2019-05-21a.xml,BRITISH STEEL,617,"",""
uk.org.publicwhip/debate/2019-06-04c.1.1,2019-06-04,debates2019-06-04c.xml,JUSTICE,1,"",""
uk.org.publicwhip/debate/2019-06-12e.699.0,2019-06-12,debates2019-06-12e.xml,LEAVING THE EU: BUSINESS  OF THE HOUSE,699,14:33:00,""
uk.org.publicwhip/debate/2019-09-03b.1.1,2019-09-03,debates2019-09-03b.xml,FOREIGN AND COMMONWEALTH OFFICE,1,"",""
uk.org.publicwhip/debate/2019-09-04c.290.4,2019-09-04,debates2019-09-04c.xml,DEFERRED DIVISIONS,290,19:00:00,""
uk.org.publicwhip/debate/2019-09-05b.420.0,2019-09-05,debates2019-09-05b.xml,UK SHARED PROSPERITY FUND,420,13:45:00,""
uk.org.publicwhip/debate/2019-09-09c.498.0,2019-09-09,debates2019-09-09c.xml,Points of Order,498,15:37:00,""
uk.org.publicwhip/debate/2019-09-09c.522.0,2019-09-09,debates2019-09-09c.xml,Prorogation (Disclosure of Communications),522,17:10:00,""
uk.org.publicwhip/debate/2019-09-26c.920.4,2019-09-26,debates2019-09-26c.xml,BUSINESS OF THE HOUSE,920,13:02:00,""
uk.org.publicwhip/debate/2019-10-03b.1357.1,2019-10-03,debates2019-10-03b.xml,ATTORNEY GENERAL,1357,"",""
uk.org.publicwhip/debate/2019-10-28b.168.1,2019-10-28,debates2019-10-28b.xml,Delegated Legislation,168,23:59:00,""
uk.org.publicwhip/debate/2019-10-31a.592.3,2019-10-31,debates2019-10-31a.xml,Delegated Legislation,592,16:33:00,""
uk.org.publicwhip/debate/2019-11-05b.728.0,2019-11-05,debates2019-11-05b.xml,Valedictory Debate,728,17:46:00,""
uk.org.publicwhip/debate/2020-01-13b.751.0,2020-01-13,debates2020-01-13b.xml,Iran,751,"",""
uk.org.publicwhip/debate/2020-01-22d.283.1,2020-01-22,debates2020-01-22d.xml,Cabinet Office,283,"",""
uk.org.publicwhip/debate/2020-02-06c.448.6,2020-02-06,debates2020-02-06c.xml,Public Accounts Commission,448,"",""
uk.org.publicwhip/debate/2020-02-10b.561.1,2020-02-10,debates2020-02-10b.xml,Home Department,561,"",""
uk.org.publicwhip/debate/2020-02-11e.689.1,2020-02-11,debates2020-02-11e.xml,Treasury,689,"",""
uk.org.publicwhip/debate/2020-03-02d.659.0,2020-03-02,debates2020-03-02d.xml,Medicines and Medical Devices Bill,659,18:18:00,""
uk.org.publicwhip/debate/2020-05-11b.50.0,2020-05-11,debates2020-05-11b.xml,Covid-19,50,17:25:00,""
uk.org.publicwhip/debate/2020-05-19b.469.3,2020-05-19,debates2020-05-19b.xml,"Environment, Food and Rural Affairs",469,"",""
uk.org.publicwhip/debate/2020-06-16d.684.0,2020-06-16,debates2020-06-16d.xml,UK-EU Negotiations,684,14:47:00,""
uk.org.publicwhip/debate/2020-06-23b.1147.3,2020-06-23,debates2020-06-23b.xml,Health and Social Care,1147,"",""
uk.org.publicwhip/debate/2020-06-24e.1421.0,2020-06-24,debates2020-06-24e.xml,Protection of UK Food Standards,1421,19:22:00,""
uk.org.publicwhip/debate/2020-06-30d.290.7,2020-06-30,debates2020-06-30d.xml,Petition - Establishment of a Food Standards Commission,290,19:15:00,""
uk.org.publicwhip/debate/2020-07-08b.962.9,2020-07-08,debates2020-07-08b.xml,Prime Minister,962,"",""
uk.org.publicwhip/debate/2020-07-14c.1419.0,2020-07-14,debates2020-07-14c.xml,Parliamentary Constituencies Bill,1419,15:00:00,""
uk.org.publicwhip/debate/2020-07-16c.1736.0,2020-07-16,debates2020-07-16c.xml,Restoration and Renewal,1736,14:09:00,""
uk.org.publicwhip/debate/2020-09-16b.339.0,2020-09-16,debates2020-09-16b.xml,United Kingdom Internal Market Bill,339,13:58:00,""
uk.org.publicwhip/debate/2020-09-21d.603.3,2020-09-21,debates2020-09-21d.xml,Defence,603,"",""
uk.org.publicwhip/debate/2020-09-23c.961.0,2020-09-23,debates2020-09-23c.xml,EU Exit: End of Transition Period,961,13:35:00,""
uk.org.publicwhip/debate/2020-09-25a.1245.4,2020-09-25,debates2020-09-25a.xml,Forensic Science Regulator and  Biometrics Strategy Bill,1245,09:34:00,""
uk.org.publicwhip/debate/2020-11-04e.436.2,2020-11-04,debates2020-11-04e.xml,Exiting the European Union (Human Tissue),436,19:04:00,""
uk.org.publicwhip/debate/2020-11-10d.770.0,2020-11-10,debates2020-11-10d.xml,Parliamentary Constituencies Bill,770,14:58:00,""
uk.org.publicwhip/debate/2020-11-10d.833.0,2020-11-10,debates2020-11-10d.xml,Exiting the European Union  (Merchant Shipping),833,18:11:00,""
uk.org.publicwhip/debate/2020-11-18b.374.0,2020-11-18,debates2020-11-18b.xml,Exiting the European Union (Building and Buildings),374,15:28:00,""
uk.org.publicwhip/debate/2020-11-30b.126.3,2020-11-30,debates2020-11-30b.xml,Delegated Legislation,126,21:39:00,""
uk.org.publicwhip/debate/2020-12-08b.693.3,2020-12-08,debates2020-12-08b.xml,Justice,693,"",""
uk.org.publicwhip/debate/2020-12-09b.930.0,2020-12-09,debates2020-12-09b.xml,Taxation (Post-transition Period) Bill,930,17:15:00,""
uk.org.publicwhip/debate/2020-12-16b.327.0,2020-12-16,debates2020-12-16b.xml,Trade (Disclosure of Information) Bill,327,15:39:00,""
uk.org.publicwhip/debate/2020-12-30b.600.0,2020-12-30,debates2020-12-30b.xml,Covid-19 Update,600,14:55:00,""
uk.org.publicwhip/debate/2021-01-21d.1136.0,2021-01-21,debates2021-01-21d.xml,Business of the House,1136,12:06:00,""
uk.org.publicwhip/debate/2021-01-25d.23.1,2021-01-25,debates2021-01-25d.xml,Council Tax:  Government’s Proposed Increase,23,15:35:00,""
uk.org.publicwhip/debate/2021-01-27a.375.0,2021-01-27,debates2021-01-27a.xml,Russian Federation: Human Rights,375,12:39:00,""
uk.org.publicwhip/debate/2021-02-23b.823.0,2021-02-23,debates2021-02-23b.xml,Coronavirus: Supporting Businesses  and Individuals,823,15:48:00,""
uk.org.publicwhip/debate/2021-03-03a.241.5,2021-03-03,debates2021-03-03a.xml,Prime Minister,241,"",""
uk.org.publicwhip/debate/2021-03-04b.365.6,2021-03-04,debates2021-03-04b.xml,"Environment, Food and Rural Affairs",365,"",""
uk.org.publicwhip/debate/2013-12-03a.759.5,2013-12-03,debates2013-12-03a.xml,FOREIGN AND COMMONWEALTH OFFICE,759,11:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm131203/debtext/131203-0001.htm#131203-0001.htm_dpthd0"
uk.org.publicwhip/debate/2014-02-05a.281.0,2014-02-05,debates2014-02-05a.xml,"Opposition Day
	 — 
	[Un-allotted Day]
	 — 
	NHS",281,012:39:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm140205/debtext/140205-0001.htm#140205-0001.htm_spnew76"
uk.org.publicwhip/debate/2014-02-27b.409.0,2014-02-27,debates2014-02-27b.xml,Business of the House,409,09:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm140227/debtext/140227-0001.htm#140227-0001.htm_spnew111"
uk.org.publicwhip/debate/2014-05-14d.733.4,2014-05-14,debates2014-05-14d.xml,WALES,733,11:30:00,"http://www.publications.parliament.uk/pa/cm201314/cmhansrd/cm140514/debtext/140514-0001.htm#140514-0001.htm_para2"
uk.org.publicwhip/debate/2014-07-02b.873.1,2014-07-02,debates2014-07-02b.xml,SCOTLAND,873,11:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm140702/debtext/140702-0001.htm#skipToContent"
uk.org.publicwhip/debate/2014-07-22c.1225.6,2014-07-22,debates2014-07-22c.xml,FOREIGN AND COMMONWEALTH OFFICE,1225,11:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm140722/debtext/140722-0001.htm#140722-0001.htm_para2"
uk.org.publicwhip/debate/2014-10-29a.311.0,2014-10-29,debates2014-10-29a.xml,Points of Order,311,11:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm141029/debtext/141029-0001.htm#141029-0001.htm_spmin38"
uk.org.publicwhip/debate/2015-01-09b.495.0,2015-01-09,debates2015-01-09b.xml,PRAYERS,495,09:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm150109/debtext/150109-0001.htm#skipToContent"
uk.org.publicwhip/debate/2015-02-10d.595.1,2015-02-10,debates2015-02-10d.xml,DEPUTY PRIME MINISTER,595,11:30:00,"http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm150210/debtext/150210-0001.htm#skipToContent"
uk.org.publicwhip/debate/2015-06-23a.810.0,2015-06-23,debates2015-06-23a.xml,Business of the House (Today),810,015:40:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm150623/debtext/150623-0002.htm#150623-0002.htm_para113"
uk.org.publicwhip/debate/2015-11-24b.1173.1,2015-11-24,debates2015-11-24b.xml,FOREIGN AND COMMONWEALTH OFFICE,1173,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm151124/debtext/151124-0001.htm#skipToContent"
uk.org.publicwhip/debate/2016-01-07b.413.1,2016-01-07,debates2016-01-07b.xml,ENERGY AND CLIMATE CHANGE,413,09:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160107/debtext/160107-0001.htm#160107-0001.htm_dpthd0"
uk.org.publicwhip/debate/2016-01-18b.1113.1,2016-01-18,debates2016-01-18b.xml,DEFENCE,1113,14:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160118/debtext/160118-0001.htm#160118-0001.htm_dpthd0"
uk.org.publicwhip/debate/2016-02-05a.1257.0,2016-02-05,debates2016-02-05a.xml,Benefit Entitlement (Restriction) Bill,1257,013:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160205/debtext/160205-0002.htm#topichd_1"
uk.org.publicwhip/debate/2016-03-03c.1081.1,2016-03-03,debates2016-03-03c.xml,"CULTURE, MEDIA AND SPORT",1081,09:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160303/debtext/160303-0001.htm#160303-0001.htm_dpthd0"
uk.org.publicwhip/debate/2016-03-16b.940.0,2016-03-16,debates2016-03-16b.xml,PRIME MINISTER,940,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160316/debtext/160316-0001.htm#160316-0001.htm_dpthd1"
uk.org.publicwhip/debate/2016-03-23a.1553.1,2016-03-23,debates2016-03-23a.xml,SCOTLAND,1553,11:30:00,"http://www.publications.parliament.uk/pa/cm201516/cmhansrd/cm160323/debtext/160323-0001.htm#160323-0001.htm_dpthd0"
uk.org.publicwhip/debate/2016-04-11a.99.0,2016-04-11,debates2016-04-11a.xml,FINANCE (NO. 2) BILL,99,19:42:00,""
uk.org.publicwhip/debate/2016-05-09b.392.5,2016-05-09,debates2016-05-09b.xml,“EDUCATIONAL EXCELLENCE EVERYWHERE”: ACADEMIES,392,15:39:00,""
uk.org.publicwhip/debate/2016-05-24c.424.6,2016-05-24,debates2016-05-24c.xml,DEBATE ON THE ADDRESS,424,13:18:00,""
uk.org.publicwhip/debate/2016-06-07a.1160.1,2016-06-07,debates2016-06-07a.xml,"PETITION - CAR PARKING FACILITIES AT WATERMEAD COUNTRY PARK, LEICESTER",1160,18:56:00,""
uk.org.publicwhip/debate/2016-06-08a.1192.3,2016-06-08,debates2016-06-08a.xml,VOTER REGISTRATION,1192,"",""
uk.org.publicwhip/debate/2016-06-27b.67.0,2016-06-27,debates2016-06-27b.xml,FINANCE BILL,67,17:38:00,""
uk.org.publicwhip/debate/2016-07-12b.145.4,2016-07-12,debates2016-07-12b.xml,FOREIGN AND COMMONWEALTH OFFICE,145,"",""
uk.org.publicwhip/debate/2016-09-07b.313.1,2016-09-07,debates2016-09-07b.xml,CABINET OFFICE,313,"",""
uk.org.publicwhip/debate/2016-09-07b.323.1,2016-09-07,debates2016-09-07b.xml,PRIME MINISTER,323,"",""
uk.org.publicwhip/debate/2016-09-15c.1013.8,2016-09-15,debates2016-09-15c.xml,TRANSPORT,1013,"",""
uk.org.publicwhip/debate/2016-10-11d.165.0,2016-10-11,debates2016-10-11d.xml,ALEPPO AND SYRIA,165,12:38:00,""
uk.org.publicwhip/debate/2016-10-26a.261.1,2016-10-26,debates2016-10-26a.xml,NORTHERN IRELAND,261,"",""
uk.org.publicwhip/debate/2016-10-31b.648.2,2016-10-31,debates2016-10-31b.xml,NHS FUNDING,648,"",""
uk.org.publicwhip/debate/2016-11-02b.1006.3,2016-11-02,debates2016-11-02b.xml,"PETITION - TENANCY OF ST MICHAEL’S GATE, PARNWELL",1006,19:12:00,""
uk.org.publicwhip/debate/2016-11-07a.1285.1,2016-11-07,debates2016-11-07a.xml,DEFENCE ESTATE,1285,15:44:00,""
uk.org.publicwhip/debate/2017-01-18a.919.1,2017-01-18,debates2017-01-18a.xml,SCOTLAND,919,"",""
uk.org.publicwhip/debate/2017-01-26a.419.1,2017-01-26,debates2017-01-26a.xml,EXITING THE EUROPEAN UNION,419,"",""
uk.org.publicwhip/debate/2017-02-09a.624.4,2017-02-09,debates2017-02-09a.xml,INTERNATIONAL TRADE,624,"",""
uk.org.publicwhip/debate/2017-03-01b.277.4,2017-03-01,debates2017-03-01b.xml,SCOTLAND,277,"",""
uk.org.publicwhip/debate/2017-03-01b.392.0,2017-03-01,debates2017-03-01b.xml,"PETITION - WALK-IN SERVICES AT THE MERLYN VAZ HEALTH AND SOCIAL CARE CENTRE, LEICESTER",392,18:01:00,""
uk.org.publicwhip/debate/2017-03-07a.693.2,2017-03-07,debates2017-03-07a.xml,CHILDREN AND SOCIAL WORK BILL [LORDS],693,13:26:00,""
uk.org.publicwhip/debate/2017-03-15c.385.0,2017-03-15,debates2017-03-15c.xml,PRIME MINISTER,385,"",""
uk.org.publicwhip/debate/2017-03-21b.776.7,2017-03-21,debates2017-03-21b.xml,MONEY LAUNDERING: BRITISH BANKS,776,"",""
uk.org.publicwhip/debate/2017-03-27a.1.1,2017-03-27,debates2017-03-27a.xml,WORK AND PENSIONS,1,"",""
uk.org.publicwhip/debate/2017-04-19a.680.0,2017-04-19,debates2017-04-19a.xml,EARLY PARLIAMENTARY GENERAL ELECTION,680,12:44:00,""
uk.org.publicwhip/debate/2017-04-20a.776.3,2017-04-20,debates2017-04-20a.xml,PUBLIC ACCOUNTS COMMISSION,776,"",""
uk.org.publicwhip/debate/2017-04-25b.1013.0,2017-04-25,debates2017-04-25b.xml,FINANCE (NO. 2) BILL,1013,12:52:00,""
uk.org.publicwhip/debate/2017-06-29c.728.6,2017-06-29,debates2017-06-29c.xml,ATTORNEY GENERAL,728,"",""
uk.org.publicwhip/debate/2017-07-04e.1076.0,2017-07-04,debates2017-07-04e.xml,BUSINESS OF THE HOUSE (SELECT COMMITTEES),1076,15:36:00,""
uk.org.publicwhip/debate/2017-07-06b.1335.0,2017-07-06,debates2017-07-06b.xml,BUSINESS OF THE HOUSE,1335,12:04:00,""
uk.org.publicwhip/debate/2017-07-11g.136.2,2017-07-11,debates2017-07-11g.xml,THE SECRETARY OF STATE WAS ASKED—,136,"",""
uk.org.publicwhip/debate/2017-07-11g.222.3,2017-07-11,debates2017-07-11g.xml,AIR TRAVEL ORGANISERS’ LICENSING BILL,222,16:27:00,""
uk.org.publicwhip/debate/2017-09-05b.41.3,2017-09-05,debates2017-09-05b.xml,EU EXIT NEGOTIATIONS,41,15:42:00,""
uk.org.publicwhip/debate/2017-09-06c.195.2,2017-09-06,debates2017-09-06c.xml,BILL PRESENTED,195,14:49:00,""
uk.org.publicwhip/debate/2017-09-12a.764.0,2017-09-12,debates2017-09-12a.xml,BUSINESS OF THE HOUSE (TODAY),764,19:45:00,""
uk.org.publicwhip/debate/2017-09-14c.988.3,2017-09-14,debates2017-09-14c.xml,BUSINESS OF THE HOUSE,988,10:37:00,""
uk.org.publicwhip/debate/2017-10-12b.483.2,2017-10-12,debates2017-10-12b.xml,CLEAN GROWTH STRATEGY,483,12:09:00,""
uk.org.publicwhip/debate/2017-10-23a.22.6,2017-10-23,debates2017-10-23a.xml,EUROPEAN COUNCIL,22,"",""
uk.org.publicwhip/debate/2017-10-25b.291.1,2017-10-25,debates2017-10-25b.xml,THE PRIME MINISTER WAS ASKED—,291,"",""
uk.org.publicwhip/debate/2017-10-26b.455.9,2017-10-26,debates2017-10-26b.xml,BUSINESS OF THE HOUSE,455,10:40:00,""
uk.org.publicwhip/debate/2017-11-01c.809.4,2017-11-01,debates2017-11-01c.xml,PRIME MINISTER,809,"",""
uk.org.publicwhip/debate/2017-11-06a.1224.0,2017-11-06,debates2017-11-06a.xml,EUROPEAN ECONOMIC AREA:  UK MEMBERSHIP,1224,16:42:00,""
uk.org.publicwhip/debate/2017-11-16a.553.3,2017-11-16,debates2017-11-16a.xml,"DIGITAL, CULTURE, MEDIA AND SPORT",553,"",""
uk.org.publicwhip/debate/2017-11-22a.1025.1,2017-11-22,debates2017-11-22a.xml,CABINET OFFICE AND THE CHANCELLOR OF THE DUCHY OF LANCASTER,1025,"",""
uk.org.publicwhip/debate/2017-11-27b.54.0,2017-11-27,debates2017-11-27b.xml,BUDGET RESOLUTIONS - INCOME TAX (CHARGE),54,17:17:00,""
uk.org.publicwhip/debate/2017-11-28b.160.7,2017-11-28,debates2017-11-28b.xml,LEAVING THE EU: SECTORAL IMPACT ASSESSMENTS,160,"",""
uk.org.publicwhip/debate/2017-12-01a.587.0,2017-12-01,debates2017-12-01a.xml,PARLIAMENTARY CONSTITUENCIES (AMENDMENT) BILL,587,"",""
uk.org.publicwhip/debate/2017-12-04b.859.4,2017-12-04,debates2017-12-04b.xml,"PETITION - CHICKEN FARM, RUSHDEN, NORTHAMPTONSHIRE",859,12:30:00,""
uk.org.publicwhip/debate/2017-12-20c.1043.1,2017-12-20,debates2017-12-20c.xml,NORTHERN IRELAND,1043,"",""
uk.org.publicwhip/debate/2017-12-20c.1073.0,2017-12-20,debates2017-12-20c.xml,EUROPEAN UNION (WITHDRAWAL) BILL,1073,12:58:00,""
uk.org.publicwhip/debate/2018-01-24a.254.11,2018-01-24,debates2018-01-24a.xml,PRIME MINISTER,254,"",""
uk.org.publicwhip/debate/2018-03-01b.941.1,2018-03-01,debates2018-03-01b.xml,TRANSPORT,941,"",""
uk.org.publicwhip/debate/2018-03-15b.1029.2,2018-03-15,debates2018-03-15b.xml,BURMA,1029,23:41:00,""
uk.org.publicwhip/debate/2018-03-29b.907.3,2018-03-29,debates2018-03-29b.xml,INTERNATIONAL TRADE,907,"",""
uk.org.publicwhip/debate/2018-04-23b.618.5,2018-04-23,debates2018-04-23b.xml,WINDRUSH,618,15:44:00,""
uk.org.publicwhip/debate/2018-04-30b.22.8,2018-04-30,debates2018-04-30b.xml,SAINSBURY AND ASDA MERGER,22,"",""
uk.org.publicwhip/debate/2018-04-30b.109.0,2018-04-30,debates2018-04-30b.xml,ECONOMIC AND FISCAL OUTLOOK,109,20:49:00,""
uk.org.publicwhip/debate/2018-05-03a.478.0,2018-05-03,debates2018-05-03a.xml,MAY ADJOURNMENT,478,11:27:00,""
uk.org.publicwhip/debate/2018-05-10a.946.3,2018-05-10,debates2018-05-10a.xml,BACKBENCH BUSINESS - BANKING MISCONDUCT AND THE FCABACKBENCH BUSINESS,946,13:29:00,""
uk.org.publicwhip/debate/2018-05-17a.508.0,2018-05-17,debates2018-05-17a.xml,"INTERNATIONAL DAY AGAINST HOMOPHOBIA, TRANSPHOBIA AND BIPHOBIA",508,15:19:00,""
uk.org.publicwhip/debate/2018-05-22b.811.5,2018-05-22,debates2018-05-22b.xml,FUEL LAUNDERING,811,19:00:00,""
uk.org.publicwhip/debate/2018-05-23c.903.2,2018-05-23,debates2018-05-23c.xml,ROYAL ASSENT,903,15:49:00,""
uk.org.publicwhip/debate/2018-06-04b.36.6,2018-06-04,debates2018-06-04b.xml,US STEEL AND ALUMINIUM TARIFFS,36,15:37:00,""
uk.org.publicwhip/debate/2018-06-13c.1045.0,2018-06-13,debates2018-06-13c.xml,FOIE GRAS IMPORTS,1045,21:34:00,""
uk.org.publicwhip/debate/2018-06-14c.1097.0,2018-06-14,debates2018-06-14c.xml,BUSINESS OF THE HOUSE,1097,11:10:00,""
uk.org.publicwhip/debate/2018-06-18b.50.0,2018-06-18,debates2018-06-18b.xml,NHS LONG-TERM PLAN,50,16:21:00,""
uk.org.publicwhip/debate/2018-06-28d.1027.3,2018-06-28,debates2018-06-28d.xml,THE MINISTER FOR WOMEN AND EQUALITIES WAS ASKED—,1027,"",""
uk.org.publicwhip/debate/2018-06-28d.1084.2,2018-06-28,debates2018-06-28d.xml,BACKBENCH BUSINESS - IMPROVING AIR QUALITYBACKBENCH BUSINESS,1084,13:09:00,""
uk.org.publicwhip/debate/2018-07-04a.337.1,2018-07-04,debates2018-07-04a.xml,SUSTAINABLE FISHERIES,337,12:58:00,""
uk.org.publicwhip/debate/2018-07-12b.1107.4,2018-07-12,debates2018-07-12b.xml,"THE HON. MEMBER FOR HOUGHTON AND SUNDERLAND SOUTH, REPRESENTING THE SPEAKER’S COMMITTEE ON THE ELECTORAL COMMISSION, WAS ASKED—",1107,"",""
uk.org.publicwhip/debate/2018-07-17b.240.7,2018-07-17,debates2018-07-17b.xml,COMBAT AIR STRATEGY,240,12:37:00,""
uk.org.publicwhip/debate/2018-09-04a.49.8,2018-09-04,debates2018-09-04a.xml,BREXIT NEGOTIATIONS AND NO DEAL CONTINGENCY PLANNING,49,16:19:00,""
uk.org.publicwhip/debate/2018-10-10b.149.0,2018-10-10,debates2018-10-10b.xml,AGRICULTURE BILL,149,12:55:00,""
uk.org.publicwhip/debate/2018-10-16a.528.6,2018-10-16,debates2018-10-16a.xml,BULLYING AND HARASSMENT: COX REPORT,528,13:33:00,""
uk.org.publicwhip/debate/2018-10-18b.785.7,2018-10-18,debates2018-10-18b.xml,ELECTORAL COMMISSION COMMITTEE,785,"",""
uk.org.publicwhip/debate/2018-10-22b.23.0,2018-10-22,debates2018-10-22b.xml,EU CUSTOMS UNION AND DRAFT WITHDRAWAL AGREEMENT: COST,23,"",""
uk.org.publicwhip/debate/2018-10-23c.244.1,2018-10-23,debates2018-10-23c.xml,DELEGATED LEGISLATION,244,19:00:00,""
uk.org.publicwhip/debate/2018-10-31a.925.0,2018-10-31,debates2018-10-31a.xml,BUDGET RESOLUTIONS - INCOME TAX (CHARGE),925,12:58:00,""
uk.org.publicwhip/debate/2018-11-14d.295.1,2018-11-14,debates2018-11-14d.xml,CABINET OFFICE,295,"",""
uk.org.publicwhip/debate/2018-12-05b.1024.3,2018-12-05,debates2018-12-05b.xml,DELEGATED LEGISLATION,1024,20:43:00,""
uk.org.publicwhip/debate/2018-12-10b.89.8,2018-12-10,debates2018-12-10b.xml,EU EXIT: ARTICLE 50,89,18:23:00,""
uk.org.publicwhip/debate/2018-12-13a.431.0,2018-12-13,debates2018-12-13a.xml,POLICE FUNDING SETTLEMENT,431,11:59:00,""
uk.org.publicwhip/debate/2018-12-20b.963.1,2018-12-20,debates2018-12-20b.xml,INTERNATIONAL TRADE,963,"",""
uk.org.publicwhip/debate/2019-01-08b.330.1,2019-01-08,debates2019-01-08b.xml,DELEGATED LEGISLATION,330,20:40:00,""
uk.org.publicwhip/debate/2019-01-09a.390.0,2019-01-09,debates2019-01-09a.xml,EUROPEAN UNION (WITHDRAWAL) ACT,390,13:57:00,""
uk.org.publicwhip/debate/2019-01-14b.787.1,2019-01-14,debates2019-01-14b.xml,DEFENCE,787,"",""
uk.org.publicwhip/debate/2019-01-15b.1015.0,2019-01-15,debates2019-01-15b.xml,POINTS OF ORDER,1015,"",""
uk.org.publicwhip/debate/2019-01-22c.143.2,2019-01-22,debates2019-01-22c.xml,PROXY VOTING,143,12:40:00,""
uk.org.publicwhip/debate/2019-01-22c.167.0,2019-01-22,debates2019-01-22c.xml,COUNTER-TERRORISM AND BORDER SECURITY BILL,167,14:20:00,""
uk.org.publicwhip/debate/2019-01-31c.992.0,2019-01-31,debates2019-01-31c.xml,EQUITABLE LIFE,992,12:04:00,""
uk.org.publicwhip/debate/2019-02-13c.865.1,2019-02-13,debates2019-02-13c.xml,INTERNATIONAL DEVELOPMENT,865,"",""
uk.org.publicwhip/debate/2019-02-14b.1013.1,2019-02-14,debates2019-02-14b.xml,TRANSPORT,1013,"",""
uk.org.publicwhip/debate/2019-02-25d.75.0,2019-02-25,debates2019-02-25d.xml,EXITING THE EUROPEAN UNION (CONSUMER PROTECTION),75,18:18:00,""
uk.org.publicwhip/debate/2019-02-25d.130.2,2019-02-25,debates2019-02-25d.xml,DELEGATED LEGISLATION,130,21:54:00,""
uk.org.publicwhip/debate/2019-02-26b.202.2,2019-02-26,debates2019-02-26b.xml,BILL PRESENTED,202,12:50:00,""
uk.org.publicwhip/debate/2019-02-28a.555.0,2019-02-28,debates2019-02-28a.xml,ST DAVID’S DAY,555,12:28:00,""
